"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,Navigation,"Sticker taps","Link clicks",Follows
18368614285127300,17841401475580469,nicki.entenmann,"Nicki Entenmann","Guys I’m trapped. Give me a bear all day, but I don’t do ocean wildlfie. 
 
Wait for it. 🦀🦀🦀",17,"05/04/2025 09:46",https://instagram.com/stories/nicki.entenmann/3625197249526377674,"IG story",,Lifetime,28943,26780,203,8,73,78,22797,,,
17892950106217029,17841401475580469,nicki.entenmann,"Nicki Entenmann","If I win the powerball, 
there will be signs 
in the form of my own 
scalp & foot massage therapist team",0,"05/04/2025 12:20",https://instagram.com/stories/nicki.entenmann/3625274498124913827,"IG story",,Lifetime,28538,26733,142,4,40,18,26769,,,
18055580303245433,17841401475580469,nicki.entenmann,"Nicki Entenmann","$30 Amazon 
I’m in M",0,"05/04/2025 13:09",https://instagram.com/stories/nicki.entenmann/3625299169549526777,"IG story",,Lifetime,29395,26235,238,7,21,27,28575,,1591,1
18041401754238130,17841401475580469,nicki.entenmann,"Nicki Entenmann","aperol spritz era",0,"05/04/2025 13:11",https://instagram.com/stories/nicki.entenmann/3625300073531124698,"IG story",,Lifetime,27790,25883,140,0,23,12,30239,,,
18005710418753145,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m literally gonna turn into a poke bowl",0,"05/04/2025 13:24",https://instagram.com/stories/nicki.entenmann/3625306915472919140,"IG story",,Lifetime,27698,25685,155,0,40,22,27896,,,
18087765736719443,17841401475580469,nicki.entenmann,"Nicki Entenmann","@cakesbody  @chanelofficial 
@meshki  Biggest decision for the evening 💄",0,"05/04/2025 16:17",https://instagram.com/stories/nicki.entenmann/3625393844130572359,"IG story",,Lifetime,26801,24826,86,0,36,5,27686,,,
18045104396418377,17841401475580469,nicki.entenmann,"Nicki Entenmann","At least his camera skills are improving 10 years later 😒",0,"05/04/2025 17:21",,"IG story",,Lifetime,24838,23790,134,0,17,14,26302,,,
18007894160754886,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/04/2025 17:35",https://instagram.com/stories/nicki.entenmann/3625433317677136018,"IG story",,Lifetime,25828,24011,312,0,41,53,25980,,,
18049340510084965,17841401475580469,nicki.entenmann,"Nicki Entenmann",,22,"05/04/2025 19:03",https://instagram.com/stories/nicki.entenmann/3625477626749102335,"IG story",,Lifetime,24930,23252,134,8,64,22,24335,660,,
17950800854822006,17841401475580469,nicki.entenmann,"Nicki Entenmann",,7,"05/05/2025 07:33",https://instagram.com/stories/nicki.entenmann/3625854910083833800,"IG story",,Lifetime,23542,21926,379,2,30,64,15923,,468,
18162052936353373,17841401475580469,nicki.entenmann,"Nicki Entenmann","G morning 
to everyone except 
champagne",0,"05/05/2025 07:56",,"IG story",,Lifetime,21804,21079,196,12,17,58,23219,,,
18074471218868665,17841401475580469,nicki.entenmann,"Nicki Entenmann","May 2025 June 2024 Code MAY50 for $50 off",0,"05/05/2025 08:05",https://instagram.com/stories/nicki.entenmann/3625871054739893587,"IG story",,Lifetime,22580,21003,139,11,30,23,22098,,530,1
18268183252287077,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/05/2025 10:56",https://instagram.com/stories/nicki.entenmann/3625956971150720347,"IG story",,Lifetime,21028,19928,150,0,21,4,21780,,,
18082413523708544,17841401475580469,nicki.entenmann,"Nicki Entenmann","Working on that sub 4 min 
1000M row 
Less than 30 days til race day👌 @hyroxamerica",0,"05/05/2025 11:02",https://instagram.com/stories/nicki.entenmann/3625960087770216437,"IG story",,Lifetime,20754,19647,84,0,16,6,20570,129,,
18223660108289445,17841401475580469,nicki.entenmann,"Nicki Entenmann","If anything can wake you up, it’s a cold plunge 😮‍💨",14,"05/05/2025 11:22",https://instagram.com/stories/nicki.entenmann/3625971307793489019,"IG story",,Lifetime,20407,19257,108,0,12,6,17253,,,
18059190623134636,17841401475580469,nicki.entenmann,"Nicki Entenmann","Oldie but a goodie",0,"05/05/2025 11:44",,"IG story",,Lifetime,20229,18845,126,0,20,16,18886,,320,
17996086388792690,17841401475580469,nicki.entenmann,"Nicki Entenmann","@athenaclub  #athenaclubpartner",49,"05/05/2025 13:13",https://instagram.com/stories/nicki.entenmann/3626026511834187622,"IG story",,Lifetime,18416,17578,54,1,10,8,18476,,109,
18339830710082891,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"05/05/2025 13:18",https://instagram.com/stories/nicki.entenmann/3626028566782961599,"IG story",,Lifetime,17973,17300,119,3,10,6,18357,,,
18144423328379668,17841401475580469,nicki.entenmann,"Nicki Entenmann","This & bottomless spicy Margs💅",16,"05/05/2025 13:37",https://instagram.com/stories/nicki.entenmann/3626038272561829552,"IG story",,Lifetime,17858,17160,233,2,7,17,16745,,,
18064816304072647,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/05/2025 13:46",,"IG story",,Lifetime,17086,16630,133,0,5,20,17721,,,
17905406607153815,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/05/2025 17:04",,"IG story",,Lifetime,19196,18569,94,0,21,6,20195,,,
17879093712202162,17841401475580469,nicki.entenmann,"Nicki Entenmann","ginger & wasabi
 walked into a bar 🍣🍱",31,"05/05/2025 17:35",https://instagram.com/stories/nicki.entenmann/3626157727124317398,"IG story",,Lifetime,20517,19656,215,9,33,55,16391,,,
17952373697952844,17841401475580469,nicki.entenmann,"Nicki Entenmann","One of my favorite 
lips of all time",0,"05/05/2025 18:14",https://instagram.com/stories/nicki.entenmann/3626177717352780267,"IG story",,Lifetime,20834,19860,105,0,27,4,21301,,597,
18057259075970964,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m never gonna 
recover from these DMs ☠️",0,"05/05/2025 19:46",https://instagram.com/stories/nicki.entenmann/3626223796201304263,"IG story",,Lifetime,21833,21133,321,2,26,73,21000,,,
18064285142053859,17841401475580469,nicki.entenmann,"Nicki Entenmann","Night night 🎇🎆",25,"05/05/2025 20:54",,"IG story",,Lifetime,20621,20165,117,0,17,3,23129,,,
17877284925321578,17841401475580469,nicki.entenmann,"Nicki Entenmann","Links from yesterday! 
M in swim-$35",0,"05/06/2025 08:16",https://instagram.com/stories/nicki.entenmann/3626601517393708779,"IG story",,Lifetime,22440,21035,88,0,22,2,21860,,307,
18040261532265820,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/06/2025 08:17",https://instagram.com/stories/nicki.entenmann/3626601920239934315,"IG story",,Lifetime,22006,20513,98,0,20,17,22669,,350,
18031997570348016,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/06/2025 09:41",,"IG story",,Lifetime,21658,20370,72,0,11,31,23490,,,
18030326306389434,17841401475580469,nicki.entenmann,"Nicki Entenmann","Bring me back to life",0,"05/06/2025 10:39",,"IG story",,Lifetime,21814,20613,102,0,7,4,23926,,,
18066738820966042,17841401475580469,nicki.entenmann,"Nicki Entenmann","I already feel 1000x better just by drinking this. I refuse to travel without them!  Also if you get the insider bundle (buy 3, get 1 free) 
You can choose the NEW lemonade as one of your flavors!!! it’s INSANELY good 

Won’t officially launch until end of month so you’ll get early access",0,"05/06/2025 11:14",https://instagram.com/stories/nicki.entenmann/3626690742913038642,"IG story",,Lifetime,22948,20957,65,9,15,7,24130,,390,
18028773380427105,17841401475580469,nicki.entenmann,"Nicki Entenmann","Last night was roughhh but I just got out of the pool and feelings better. I’m hangryyyyy @lumineuxhealth",50,"05/06/2025 13:49",,"IG story",,Lifetime,22782,21252,115,0,12,21,22701,1,,
18069799924937763,17841401475580469,nicki.entenmann,"Nicki Entenmann","@lumineuxhealth  Enamel safe
Peroxide free
No sensitivity 
Get your teeth blinding white $5 off 21 pack on Amazon here",56,"05/06/2025 13:51",https://instagram.com/stories/nicki.entenmann/3626770211510013137,"IG story",,Lifetime,22643,21269,38,5,10,6,22205,,309,
18012870140720050,17841401475580469,nicki.entenmann,"Nicki Entenmann","The 21 pack lasts forever!

My recommendation is to do for 7 straight days and then I do once a week just to maintain the white shade! @lumineuxhealth",57,"05/06/2025 13:53",,"IG story",,Lifetime,21800,20879,36,1,6,5,21989,,211,
17881099827291411,17841401475580469,nicki.entenmann,"Nicki Entenmann","Click my link for $5 off 21 pack here @lumineuxhealth",0,"05/06/2025 13:54",https://instagram.com/stories/nicki.entenmann/3626771265656091040,"IG story",,Lifetime,22132,20982,27,0,8,1,22151,,167,
18015499883524370,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/06/2025 14:33",,"IG story",,Lifetime,21930,20937,118,0,25,17,22612,,,
18078337261697967,17841401475580469,nicki.entenmann,"Nicki Entenmann","She’s under $25 but 
also v cheeky",0,"05/06/2025 15:05",https://instagram.com/stories/nicki.entenmann/3626807284753478604,"IG story",,Lifetime,22832,21200,96,5,37,9,23743,,387,
18035510117326490,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ll link in a bit! Good bloated day dress",30,"05/06/2025 18:17",,"IG story",,Lifetime,23950,22250,240,4,31,45,20581,,,
18061832209881146,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"05/06/2025 18:38",https://instagram.com/stories/nicki.entenmann/3626914243242017705,"IG story",,Lifetime,24102,22647,366,0,23,35,24562,,,
18087702391620845,17841401475580469,nicki.entenmann,"Nicki Entenmann","He’s mad there isn’t enchiladas on the menu ☠️",17,"05/06/2025 18:40",,"IG story",,Lifetime,23387,22070,140,0,37,33,22867,,,
18063052454105409,17841401475580469,nicki.entenmann,"Nicki Entenmann","Linked Ty’s shirt too!",0,"05/06/2025 19:58",https://instagram.com/stories/nicki.entenmann/3626954569317409309,"IG story",,Lifetime,25201,23627,113,0,47,10,24952,,1357,
18038234354300914,17841401475580469,nicki.entenmann,"Nicki Entenmann","Last full day😭☕️🌴",0,"05/07/2025 08:23",,"IG story",,Lifetime,26268,25226,204,0,33,14,27196,,,
17843432154480760,17841401475580469,nicki.entenmann,"Nicki Entenmann","Been so good but we’re missing the babes like crazy!",56,"05/07/2025 09:07",,"IG story",,Lifetime,26145,24812,139,1,24,19,24078,,,
18044060093394555,17841401475580469,nicki.entenmann,"Nicki Entenmann","Every time I take a 
trip I beat myself 
up because my 
content doesn’t look 
as good as the 
aesthetic girlies. 

I see all these girls on trips (and I’ve been with them and never feel adequate) I don’t have a fancy camera, I don’t take posed shots, never had a glam squad . 

But then I look at this amazing community I’ve built and I’m so grateful. The DMs this week reminds me there is a REASON God made me a different creator. I was never Supposed to be the aesthetic one. 

So anyone wanting to post on social media but doesn’t do it because of comparison,  maybe it’s because you’re meant to do it in a different way. 

You have so many great things to share. Don’t let being  different be the reason stopping you",0,"05/07/2025 09:22",,"IG story",,Lifetime,25861,24495,1148,2,92,328,25468,,,
18084614815579817,17841401475580469,nicki.entenmann,"Nicki Entenmann","Yes Oura, it’s called raging diarrhea. Let’s just call a spade a spade here 😒",5,"05/07/2025 09:35",,"IG story",,Lifetime,25378,24289,128,3,49,99,26754,,,
18101347084471673,17841401475580469,nicki.entenmann,"Nicki Entenmann","If Ty doesn’t serenade 
me like this tonight 
✂️✂️✂️✂️",27,"05/07/2025 11:30",,"IG story",,Lifetime,24921,23643,248,1,13,26,27126,,,
18063419927019464,17841401475580469,nicki.entenmann,"Nicki Entenmann","Built in shorts and padding for the girls",0,"05/07/2025 12:30",https://instagram.com/stories/nicki.entenmann/3627454180903931160,"IG story",,Lifetime,25263,23688,78,0,23,4,25534,,669,
18139677400400183,17841401475580469,nicki.entenmann,"Nicki Entenmann","One of us is going to the gym…..the other is going to drink more Pacifico’s",0,"05/07/2025 13:29",,"IG story",,Lifetime,24289,23121,119,0,15,10,23296,,,
17920467851973728,17841401475580469,nicki.entenmann,"Nicki Entenmann","Something > nothing",18,"05/07/2025 13:49",https://instagram.com/stories/nicki.entenmann/3627493609039610758,"IG story",,Lifetime,24673,23186,251,0,12,34,22464,,,
18032094524650152,17841401475580469,nicki.entenmann,"Nicki Entenmann","I added a Mexico highlight for all outfit shared so far!",5,"05/07/2025 13:55",,"IG story",,Lifetime,23883,22688,70,0,52,3,24513,,,
17963863667874239,17841401475580469,nicki.entenmann,"Nicki Entenmann","What a week❤️
Love you the most JT",0,"05/07/2025 14:52",https://instagram.com/stories/nicki.entenmann/3627525189015094611,"IG story",,Lifetime,24345,23133,200,0,30,11,23529,,,
17875912077335623,17841401475580469,nicki.entenmann,"Nicki Entenmann","Free samp pack with purchase here too 
In case you missed it!!! Single handedly got me thru the last 2 days. 
May be my favorite flavor! 🍋",0,"05/07/2025 15:03",,"IG story",,Lifetime,23752,22531,49,7,16,7,26153,,407,
18152905831367404,17841401475580469,nicki.entenmann,"Nicki Entenmann","Limited sizes but this set is still on sale! 
I have leggings in all 3 colors-they’re SO good!
Size down 1- 
I wear S in bottoms | m in top",0,"05/07/2025 15:37",https://instagram.com/stories/nicki.entenmann/3627548278314544458,"IG story",,Lifetime,24133,22656,63,1,19,6,24483,,927,
18078623032839148,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s high cut, cheeky
SO cute 
It’s giving beach riot vibes",0,"05/07/2025 15:53",https://instagram.com/stories/nicki.entenmann/3627556095511864401,"IG story",,Lifetime,24097,22643,118,4,40,19,23269,,962,
18029574806412212,17841401475580469,nicki.entenmann,"Nicki Entenmann",🫶🏻🫶🏻,0,"05/07/2025 16:54",https://instagram.com/stories/nicki.entenmann/3627586702061150493,"IG story",,Lifetime,23691,22242,147,0,36,10,25517,,,
17964753314875850,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s crazy how you think you can’t love someone more than you do now 

And then every single day, your heart grows for the people you can’t live without 

I don’t know what tomorrow brings, but I know I once prayed for the life I have now.",22,"05/07/2025 18:18",https://instagram.com/stories/nicki.entenmann/3627629259670966773,"IG story",,Lifetime,23564,21932,701,4,78,37,22626,,,
18078250669827269,17841401475580469,nicki.entenmann,"Nicki Entenmann","Headed to the airport soon! I haven’t been in DMs much this week,
 so if you need a link or have questions, drop them here!",0,"05/08/2025 09:39",,"IG story",,Lifetime,21378,20188,71,0,35,6,21279,,,
18078092014800402,17841401475580469,nicki.entenmann,"Nicki Entenmann","Thank you so much! 
We didn’t realize how much we needed it until we were here and unplugged 

Forever grateful for the memories made",0,"05/08/2025 10:49",,"IG story",,Lifetime,20536,19729,173,0,9,5,20767,,,
17851386525445698,17841401475580469,nicki.entenmann,"Nicki Entenmann","@oneandonlypalmilla 
It was such a dream!!!!

Pros:
It was the best service we’ve ever experienced 
We kept calling it the “land of yes” -I could’ve asked for a pony and they would’ve brought it 
Most beautiful resort I’ve ever stayed at 
It was QUIET- barely anyone there
 (I loved it. Ty wanted more people to talk to ) 
Amazing gym, steam, sauna, cold plunge all included in stay
Adult and family area 

Cons:
It is $$$$- we splurged for this trip 
Food/drinks were also v expensive 
30 mins from marina area so need a cab or driver

We would def  stay here again tho without question!",0,"05/08/2025 10:55",https://instagram.com/stories/nicki.entenmann/3628131054981605681,"IG story",,Lifetime,20984,19454,66,6,13,14,21614,2228,,
